Ruuvi 0233
Дата,ISO8601,Цельсий,Фаренгейт,Кельвин,Относительная Влажность (%),Абсолютная Влажность (г/м³),Точка Росы (°C),Точка Росы (°F),Точка Росы (K),Давление (гПа),Ускорение по X,Ускорение по Y,Ускорение по Z,Напряжение Батареи,Счетчик Движения,Порядковый Номер Измерения,Мощность Передачи
2020-10-09 11:44:31,2020-10-09T08:44:31.000Z,27.05,80.69,300.20,46.38,11.98,14.58,58.24,287.73,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:33,2020-10-09T08:44:33.000Z,27.06,80.71,300.21,46.43,12.00,14.61,58.29,287.76,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:34,2020-10-09T08:44:34.000Z,27.06,80.71,300.21,46.47,12.01,14.62,58.31,287.77,989.86,-,-,-,-,-,-,-
2020-10-09 11:44:35,2020-10-09T08:44:35.000Z,27.06,80.71,300.21,46.34,11.98,14.58,58.24,287.73,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:36,2020-10-09T08:44:36.000Z,27.06,80.71,300.21,46.38,11.99,14.59,58.26,287.74,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:37,2020-10-09T08:44:37.000Z,27.06,80.71,300.21,46.47,12.01,14.62,58.31,287.77,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:38,2020-10-09T08:44:38.000Z,27.07,80.73,300.22,46.42,12.00,14.61,58.30,287.76,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:39,2020-10-09T08:44:39.000Z,27.07,80.73,300.22,46.35,11.99,14.59,58.26,287.74,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:40,2020-10-09T08:44:40.000Z,27.08,80.74,300.23,46.37,12.00,14.60,58.29,287.75,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:41,2020-10-09T08:44:41.000Z,27.08,80.74,300.23,46.41,12.01,14.62,58.31,287.77,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:42,2020-10-09T08:44:42.000Z,27.08,80.74,300.23,46.35,11.99,14.60,58.28,287.75,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:44,2020-10-09T08:44:44.000Z,27.08,80.74,300.23,46.32,11.98,14.59,58.26,287.74,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:45,2020-10-09T08:44:45.000Z,27.08,80.74,300.23,46.24,11.96,14.56,58.21,287.71,989.84,-,-,-,-,-,-,-
2020-10-09 11:44:46,2020-10-09T08:44:46.000Z,27.09,80.76,300.24,46.19,11.96,14.55,58.20,287.70,989.84,-,-,-,-,-,-,-
2020-10-09 11:44:47,2020-10-09T08:44:47.000Z,27.09,80.76,300.24,46.19,11.96,14.55,58.20,287.70,989.84,-,-,-,-,-,-,-
2020-10-09 11:44:48,2020-10-09T08:44:48.000Z,27.09,80.76,300.24,46.31,11.99,14.59,58.27,287.74,989.84,-,-,-,-,-,-,-
2020-10-09 11:44:49,2020-10-09T08:44:49.000Z,27.09,80.76,300.24,46.29,11.98,14.59,58.26,287.74,989.84,-,-,-,-,-,-,-
2020-10-09 11:44:50,2020-10-09T08:44:50.000Z,27.10,80.78,300.25,46.26,11.98,14.59,58.25,287.74,989.84,-,-,-,-,-,-,-
2020-10-09 11:44:51,2020-10-09T08:44:51.000Z,27.10,80.78,300.25,46.20,11.97,14.57,58.22,287.72,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:52,2020-10-09T08:44:52.000Z,27.10,80.78,300.25,46.14,11.95,14.55,58.18,287.70,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:53,2020-10-09T08:44:53.000Z,27.10,80.78,300.25,46.19,11.96,14.56,58.21,287.71,989.85,-,-,-,-,-,-,-
2020-10-09 11:44:55,2020-10-09T08:44:55.000Z,27.10,80.78,300.25,46.17,11.96,14.56,58.20,287.71,989.84,-,-,-,-,-,-,-
2020-10-09 11:44:56,2020-10-09T08:44:56.000Z,27.10,80.78,300.25,46.26,11.98,14.59,58.25,287.74,989.84,-,-,-,-,-,-,-
2020-10-09 11:44:57,2020-10-09T08:44:57.000Z,27.11,80.80,300.26,46.30,12.00,14.61,58.29,287.76,989.84,-,-,-,-,-,-,-
2020-10-09 11:44:58,2020-10-09T08:44:58.000Z,27.11,80.80,300.26,46.22,11.98,14.58,58.25,287.73,989.84,-,-,-,-,-,-,-
2020-10-09 11:44:59,2020-10-09T08:44:59.000Z,27.11,80.80,300.26,46.20,11.97,14.57,58.23,287.72,989.84,-,-,-,-,-,-,-
2020-10-09 11:45:00,2020-10-09T08:45:00.000Z,27.11,80.80,300.26,46.23,11.98,14.58,58.25,287.73,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:01,2020-10-09T08:45:01.000Z,27.12,80.82,300.27,46.24,11.99,14.60,58.27,287.75,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:02,2020-10-09T08:45:02.000Z,27.12,80.82,300.27,46.22,11.98,14.59,58.26,287.74,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:03,2020-10-09T08:45:03.000Z,27.12,80.82,300.27,46.24,11.99,14.60,58.27,287.75,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:05,2020-10-09T08:45:05.000Z,27.12,80.82,300.27,46.22,11.98,14.59,58.26,287.74,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:06,2020-10-09T08:45:06.000Z,27.12,80.82,300.27,46.20,11.98,14.58,58.25,287.73,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:07,2020-10-09T08:45:07.000Z,27.13,80.83,300.28,46.18,11.98,14.59,58.25,287.74,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:08,2020-10-09T08:45:08.000Z,27.13,80.83,300.28,46.21,11.99,14.60,58.27,287.75,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:09,2020-10-09T08:45:09.000Z,27.13,80.83,300.28,46.27,12.00,14.62,58.31,287.77,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:10,2020-10-09T08:45:10.000Z,27.13,80.83,300.28,46.21,11.99,14.60,58.27,287.75,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:11,2020-10-09T08:45:11.000Z,27.14,80.85,300.29,46.21,12.00,14.61,58.29,287.76,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:12,2020-10-09T08:45:12.000Z,27.14,80.85,300.29,46.26,12.01,14.62,58.32,287.77,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:13,2020-10-09T08:45:13.000Z,27.14,80.85,300.29,46.17,11.98,14.59,58.27,287.74,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:14,2020-10-09T08:45:14.000Z,27.14,80.85,300.29,46.08,11.96,14.56,58.21,287.71,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:16,2020-10-09T08:45:16.000Z,27.14,80.85,300.29,46.04,11.95,14.55,58.19,287.70,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:17,2020-10-09T08:45:17.000Z,27.15,80.87,300.30,46.03,11.96,14.55,58.20,287.70,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:18,2020-10-09T08:45:18.000Z,27.15,80.87,300.30,46.17,11.99,14.60,58.28,287.75,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:19,2020-10-09T08:45:19.000Z,27.15,80.87,300.30,46.26,12.01,14.63,58.34,287.78,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:20,2020-10-09T08:45:20.000Z,27.15,80.87,300.30,46.27,12.02,14.63,58.34,287.78,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:21,2020-10-09T08:45:21.000Z,27.16,80.89,300.31,46.18,12.00,14.61,58.30,287.76,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:22,2020-10-09T08:45:22.000Z,27.16,80.89,300.31,46.05,11.97,14.57,58.23,287.72,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:23,2020-10-09T08:45:23.000Z,27.16,80.89,300.31,46.02,11.96,14.56,58.21,287.71,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:24,2020-10-09T08:45:24.000Z,27.16,80.89,300.31,46.03,11.96,14.56,58.21,287.71,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:26,2020-10-09T08:45:26.000Z,27.17,80.91,300.32,46.09,11.98,14.59,58.27,287.74,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:27,2020-10-09T08:45:27.000Z,27.17,80.91,300.32,46.00,11.96,14.56,58.21,287.71,989.84,-,-,-,-,-,-,-
2020-10-09 11:45:28,2020-10-09T08:45:28.000Z,27.17,80.91,300.32,45.89,11.93,14.52,58.14,287.67,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:29,2020-10-09T08:45:29.000Z,27.17,80.91,300.32,45.82,11.91,14.50,58.10,287.65,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:30,2020-10-09T08:45:30.000Z,27.18,80.92,300.33,45.79,11.91,14.50,58.10,287.65,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:31,2020-10-09T08:45:31.000Z,27.18,80.92,300.33,45.81,11.92,14.51,58.11,287.66,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:32,2020-10-09T08:45:32.000Z,27.18,80.92,300.33,45.90,11.94,14.54,58.17,287.69,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:33,2020-10-09T08:45:33.000Z,27.18,80.92,300.33,45.86,11.93,14.52,58.14,287.67,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:34,2020-10-09T08:45:34.000Z,27.19,80.94,300.34,45.78,11.92,14.51,58.11,287.66,989.84,-,-,-,-,-,-,-
2020-10-09 11:45:35,2020-10-09T08:45:35.000Z,27.19,80.94,300.34,45.72,11.90,14.49,58.07,287.64,989.84,-,-,-,-,-,-,-
2020-10-09 11:45:37,2020-10-09T08:45:37.000Z,27.19,80.94,300.34,45.72,11.90,14.49,58.07,287.64,989.84,-,-,-,-,-,-,-
2020-10-09 11:45:38,2020-10-09T08:45:38.000Z,27.19,80.94,300.34,45.69,11.89,14.48,58.06,287.63,989.84,-,-,-,-,-,-,-
2020-10-09 11:45:39,2020-10-09T08:45:39.000Z,27.20,80.96,300.35,45.71,11.90,14.49,58.08,287.64,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:40,2020-10-09T08:45:40.000Z,27.20,80.96,300.35,45.74,11.91,14.50,58.10,287.65,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:41,2020-10-09T08:45:41.000Z,27.20,80.96,300.35,45.72,11.91,14.49,58.09,287.64,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:42,2020-10-09T08:45:42.000Z,27.20,80.96,300.35,45.70,11.90,14.49,58.08,287.64,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:43,2020-10-09T08:45:43.000Z,27.20,80.96,300.35,45.68,11.90,14.48,58.07,287.63,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:44,2020-10-09T08:45:44.000Z,27.21,80.98,300.36,45.62,11.89,14.47,58.05,287.62,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:45,2020-10-09T08:45:45.000Z,27.21,80.98,300.36,45.56,11.87,14.45,58.01,287.60,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:47,2020-10-09T08:45:47.000Z,27.21,80.98,300.36,45.62,11.89,14.47,58.05,287.62,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:48,2020-10-09T08:45:48.000Z,27.21,80.98,300.36,45.81,11.94,14.53,58.16,287.68,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:49,2020-10-09T08:45:49.000Z,27.21,80.98,300.36,45.94,11.97,14.58,58.24,287.73,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:50,2020-10-09T08:45:50.000Z,27.22,81.00,300.37,45.93,11.98,14.58,58.25,287.73,989.86,-,-,-,-,-,-,-
2020-10-09 11:45:51,2020-10-09T08:45:51.000Z,27.22,81.00,300.37,45.77,11.93,14.53,58.15,287.68,989.85,-,-,-,-,-,-,-
2020-10-09 11:45:52,2020-10-09T08:45:52.000Z,27.22,81.00,300.37,45.77,11.93,14.53,58.15,287.68,989.86,-,-,-,-,-,-,-
2020-10-09 11:45:53,2020-10-09T08:45:53.000Z,27.22,81.00,300.37,45.77,11.93,14.53,58.15,287.68,989.86,-,-,-,-,-,-,-
2020-10-09 11:45:54,2020-10-09T08:45:54.000Z,27.22,81.00,300.37,45.79,11.94,14.54,58.17,287.69,989.86,-,-,-,-,-,-,-
2020-10-09 11:45:55,2020-10-09T08:45:55.000Z,27.23,81.01,300.38,45.82,11.95,14.56,58.20,287.71,989.86,-,-,-,-,-,-,-
2020-10-09 11:45:56,2020-10-09T08:45:56.000Z,27.23,81.01,300.38,45.78,11.94,14.54,58.18,287.69,989.86,-,-,-,-,-,-,-
2020-10-09 11:45:58,2020-10-09T08:45:58.000Z,27.23,81.01,300.38,45.78,11.94,14.54,58.18,287.69,989.86,-,-,-,-,-,-,-
2020-10-09 11:45:59,2020-10-09T08:45:59.000Z,27.23,81.01,300.38,45.87,11.97,14.57,58.23,287.72,989.87,-,-,-,-,-,-,-
2020-10-09 11:46:00,2020-10-09T08:46:00.000Z,27.24,81.03,300.39,45.87,11.97,14.58,58.25,287.73,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:01,2020-10-09T08:46:01.000Z,27.24,81.03,300.39,45.91,11.98,14.60,58.27,287.75,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:02,2020-10-09T08:46:02.000Z,27.24,81.03,300.39,45.88,11.98,14.58,58.25,287.73,989.87,-,-,-,-,-,-,-
2020-10-09 11:46:03,2020-10-09T08:46:03.000Z,27.25,81.05,300.40,45.91,11.99,14.60,58.29,287.75,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:04,2020-10-09T08:46:04.000Z,27.25,81.05,300.40,45.93,12.00,14.61,58.30,287.76,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:05,2020-10-09T08:46:05.000Z,27.25,81.05,300.40,45.81,11.96,14.57,58.23,287.72,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:06,2020-10-09T08:46:06.000Z,27.25,81.05,300.40,45.78,11.96,14.56,58.21,287.71,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:08,2020-10-09T08:46:08.000Z,27.26,81.07,300.41,45.79,11.97,14.57,58.23,287.72,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:09,2020-10-09T08:46:09.000Z,27.26,81.07,300.41,45.83,11.98,14.59,58.26,287.74,989.87,-,-,-,-,-,-,-
2020-10-09 11:46:10,2020-10-09T08:46:10.000Z,27.26,81.07,300.41,45.82,11.97,14.58,58.25,287.73,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:11,2020-10-09T08:46:11.000Z,27.26,81.07,300.41,45.82,11.97,14.58,58.25,287.73,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:12,2020-10-09T08:46:12.000Z,27.27,81.09,300.42,45.81,11.98,14.59,58.26,287.74,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:13,2020-10-09T08:46:13.000Z,27.27,81.09,300.42,45.87,11.99,14.61,58.30,287.76,989.87,-,-,-,-,-,-,-
2020-10-09 11:46:14,2020-10-09T08:46:14.000Z,27.27,81.09,300.42,45.86,11.99,14.61,58.29,287.76,989.87,-,-,-,-,-,-,-
2020-10-09 11:46:15,2020-10-09T08:46:15.000Z,27.27,81.09,300.42,45.67,11.94,14.54,58.17,287.69,989.87,-,-,-,-,-,-,-
2020-10-09 11:46:16,2020-10-09T08:46:16.000Z,27.28,81.10,300.43,45.47,11.89,14.48,58.07,287.63,989.87,-,-,-,-,-,-,-
2020-10-09 11:46:17,2020-10-09T08:46:17.000Z,27.28,81.10,300.43,45.36,11.87,14.44,58.00,287.59,989.87,-,-,-,-,-,-,-
2020-10-09 11:46:19,2020-10-09T08:46:19.000Z,27.28,81.10,300.43,45.37,11.87,14.45,58.01,287.60,989.87,-,-,-,-,-,-,-
2020-10-09 11:46:20,2020-10-09T08:46:20.000Z,27.28,81.10,300.43,45.50,11.90,14.49,58.09,287.64,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:21,2020-10-09T08:46:21.000Z,27.28,81.10,300.43,45.56,11.92,14.51,58.12,287.66,989.87,-,-,-,-,-,-,-
2020-10-09 11:46:22,2020-10-09T08:46:22.000Z,27.29,81.12,300.44,45.65,11.95,14.55,58.19,287.70,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:23,2020-10-09T08:46:23.000Z,27.29,81.12,300.44,45.69,11.96,14.57,58.22,287.72,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:24,2020-10-09T08:46:24.000Z,27.29,81.12,300.44,45.67,11.95,14.56,58.21,287.71,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:25,2020-10-09T08:46:25.000Z,27.29,81.12,300.44,45.62,11.94,14.54,58.18,287.69,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:26,2020-10-09T08:46:26.000Z,27.30,81.14,300.45,45.62,11.95,14.55,58.19,287.70,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:27,2020-10-09T08:46:27.000Z,27.30,81.14,300.45,45.61,11.94,14.55,58.19,287.70,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:29,2020-10-09T08:46:29.000Z,27.30,81.14,300.45,45.62,11.95,14.55,58.19,287.70,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:30,2020-10-09T08:46:30.000Z,27.30,81.14,300.45,45.67,11.96,14.57,58.22,287.72,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:31,2020-10-09T08:46:31.000Z,27.31,81.16,300.46,45.65,11.96,14.57,58.23,287.72,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:32,2020-10-09T08:46:32.000Z,27.31,81.16,300.46,45.53,11.93,14.53,58.15,287.68,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:33,2020-10-09T08:46:33.000Z,27.31,81.16,300.46,45.52,11.93,14.53,58.15,287.68,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:34,2020-10-09T08:46:34.000Z,27.32,81.18,300.47,45.53,11.94,14.54,58.17,287.69,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:35,2020-10-09T08:46:35.000Z,27.32,81.18,300.47,45.56,11.94,14.55,58.19,287.70,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:36,2020-10-09T08:46:36.000Z,27.32,81.18,300.47,45.39,11.90,14.49,58.08,287.64,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:37,2020-10-09T08:46:37.000Z,27.32,81.18,300.47,45.35,11.89,14.48,58.06,287.63,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:38,2020-10-09T08:46:38.000Z,27.32,81.18,300.47,45.40,11.90,14.49,58.09,287.64,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:40,2020-10-09T08:46:40.000Z,27.32,81.18,300.47,45.42,11.91,14.50,58.10,287.65,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:41,2020-10-09T08:46:41.000Z,27.32,81.18,300.47,45.35,11.89,14.48,58.06,287.63,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:42,2020-10-09T08:46:42.000Z,27.33,81.19,300.48,45.27,11.88,14.46,58.03,287.61,989.85,-,-,-,-,-,-,-
2020-10-09 11:46:43,2020-10-09T08:46:43.000Z,27.33,81.19,300.48,45.36,11.90,14.49,58.08,287.64,989.85,-,-,-,-,-,-,-
2020-10-09 11:46:44,2020-10-09T08:46:44.000Z,27.33,81.19,300.48,45.43,11.92,14.51,58.13,287.66,989.85,-,-,-,-,-,-,-
2020-10-09 11:46:45,2020-10-09T08:46:45.000Z,27.33,81.19,300.48,45.41,11.91,14.51,58.11,287.66,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:46,2020-10-09T08:46:46.000Z,27.33,81.19,300.48,45.51,11.94,14.54,58.17,287.69,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:47,2020-10-09T08:46:47.000Z,27.33,81.19,300.48,45.49,11.93,14.53,58.16,287.68,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:48,2020-10-09T08:46:48.000Z,27.33,81.19,300.48,45.48,11.93,14.53,58.16,287.68,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:50,2020-10-09T08:46:50.000Z,27.34,81.21,300.49,45.54,11.95,14.56,58.21,287.71,989.85,-,-,-,-,-,-,-
2020-10-09 11:46:51,2020-10-09T08:46:51.000Z,27.34,81.21,300.49,45.49,11.94,14.54,58.18,287.69,989.85,-,-,-,-,-,-,-
2020-10-09 11:46:52,2020-10-09T08:46:52.000Z,27.34,81.21,300.49,45.47,11.93,14.54,58.17,287.69,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:53,2020-10-09T08:46:53.000Z,27.34,81.21,300.49,45.50,11.94,14.55,58.18,287.70,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:54,2020-10-09T08:46:54.000Z,27.34,81.21,300.49,45.41,11.92,14.52,58.13,287.67,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:55,2020-10-09T08:46:55.000Z,27.34,81.21,300.49,45.47,11.93,14.54,58.17,287.69,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:56,2020-10-09T08:46:56.000Z,27.35,81.23,300.50,45.47,11.94,14.55,58.18,287.70,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:57,2020-10-09T08:46:57.000Z,27.35,81.23,300.50,45.48,11.94,14.55,58.19,287.70,989.86,-,-,-,-,-,-,-
2020-10-09 11:46:58,2020-10-09T08:46:58.000Z,27.35,81.23,300.50,45.48,11.94,14.55,58.19,287.70,989.85,-,-,-,-,-,-,-
2020-10-09 11:46:59,2020-10-09T08:46:59.000Z,27.35,81.23,300.50,45.34,11.91,14.50,58.10,287.65,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:01,2020-10-09T08:47:01.000Z,27.35,81.23,300.50,45.29,11.89,14.48,58.07,287.63,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:02,2020-10-09T08:47:02.000Z,27.35,81.23,300.50,45.25,11.88,14.47,58.05,287.62,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:03,2020-10-09T08:47:03.000Z,27.35,81.23,300.50,45.17,11.86,14.44,58.00,287.59,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:04,2020-10-09T08:47:04.000Z,27.35,81.23,300.50,45.16,11.86,14.44,57.99,287.59,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:05,2020-10-09T08:47:05.000Z,27.36,81.25,300.51,45.22,11.88,14.47,58.05,287.62,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:06,2020-10-09T08:47:06.000Z,27.36,81.25,300.51,45.33,11.91,14.51,58.11,287.66,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:07,2020-10-09T08:47:07.000Z,27.36,81.25,300.51,45.35,11.92,14.51,58.13,287.66,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:08,2020-10-09T08:47:08.000Z,27.36,81.25,300.51,45.27,11.89,14.49,58.08,287.64,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:09,2020-10-09T08:47:09.000Z,27.36,81.25,300.51,45.24,11.89,14.48,58.06,287.63,989.87,-,-,-,-,-,-,-
2020-10-09 11:47:11,2020-10-09T08:47:11.000Z,27.36,81.25,300.51,45.31,11.91,14.50,58.10,287.65,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:12,2020-10-09T08:47:12.000Z,27.37,81.27,300.52,45.42,11.94,14.55,58.18,287.70,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:13,2020-10-09T08:47:13.000Z,27.37,81.27,300.52,45.39,11.93,14.54,58.17,287.69,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:14,2020-10-09T08:47:14.000Z,27.37,81.27,300.52,45.22,11.89,14.48,58.06,287.63,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:15,2020-10-09T08:47:15.000Z,27.37,81.27,300.52,45.18,11.88,14.46,58.04,287.61,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:16,2020-10-09T08:47:16.000Z,27.37,81.27,300.52,45.14,11.87,14.45,58.01,287.60,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:17,2020-10-09T08:47:17.000Z,27.37,81.27,300.52,45.13,11.86,14.45,58.01,287.60,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:18,2020-10-09T08:47:18.000Z,27.37,81.27,300.52,45.08,11.85,14.43,57.97,287.58,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:19,2020-10-09T08:47:19.000Z,27.38,81.28,300.53,45.09,11.86,14.44,58.00,287.59,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:20,2020-10-09T08:47:20.000Z,27.38,81.28,300.53,44.99,11.83,14.41,57.94,287.56,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:22,2020-10-09T08:47:22.000Z,27.38,81.28,300.53,44.92,11.82,14.38,57.89,287.53,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:23,2020-10-09T08:47:23.000Z,27.38,81.28,300.53,44.88,11.81,14.37,57.87,287.52,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:24,2020-10-09T08:47:24.000Z,27.38,81.28,300.53,44.88,11.81,14.37,57.87,287.52,989.86,-,-,-,-,-,-,-
2020-10-09 11:47:25,2020-10-09T08:47:25.000Z,27.38,81.28,300.53,44.95,11.82,14.39,57.91,287.54,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:26,2020-10-09T08:47:26.000Z,27.38,81.28,300.53,45.05,11.85,14.43,57.97,287.58,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:27,2020-10-09T08:47:27.000Z,27.38,81.28,300.53,45.00,11.84,14.41,57.94,287.56,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:28,2020-10-09T08:47:28.000Z,27.38,81.28,300.53,44.91,11.81,14.38,57.89,287.53,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:29,2020-10-09T08:47:29.000Z,27.38,81.28,300.53,44.86,11.80,14.36,57.86,287.51,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:30,2020-10-09T08:47:30.000Z,27.38,81.28,300.53,44.85,11.80,14.36,57.85,287.51,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:32,2020-10-09T08:47:32.000Z,27.38,81.28,300.53,44.92,11.82,14.38,57.89,287.53,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:33,2020-10-09T08:47:33.000Z,27.38,81.28,300.53,44.93,11.82,14.39,57.90,287.54,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:34,2020-10-09T08:47:34.000Z,27.39,81.30,300.54,45.06,11.86,14.44,58.00,287.59,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:35,2020-10-09T08:47:35.000Z,27.39,81.30,300.54,45.07,11.86,14.45,58.00,287.60,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:36,2020-10-09T08:47:36.000Z,27.39,81.30,300.54,45.15,11.88,14.47,58.05,287.62,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:37,2020-10-09T08:47:37.000Z,27.38,81.28,300.53,45.19,11.89,14.48,58.06,287.63,989.84,-,-,-,-,-,-,-
2020-10-09 11:47:38,2020-10-09T08:47:38.000Z,27.38,81.28,300.53,45.14,11.87,14.46,58.03,287.61,989.84,-,-,-,-,-,-,-
2020-10-09 11:47:39,2020-10-09T08:47:39.000Z,27.38,81.28,300.53,45.15,11.88,14.46,58.03,287.61,989.85,-,-,-,-,-,-,-
2020-10-09 11:47:40,2020-10-09T08:47:40.000Z,27.38,81.28,300.53,45.23,11.90,14.49,58.08,287.64,989.85,-,-,-,-,-,-,-
